booking_id,booking_date,customer_age,num_travelers,duration_days,total_amount,target_repeat_booking,total_amount_capped,duration_capped,cost_per_traveler,total_amount_log1p,booking_dayofweek,booking_month,booking_is_weekend,days_since_booking,gender_Female,gender_Male,city_of_origin_Bangalore,city_of_origin_Chennai,city_of_origin_Delhi,city_of_origin_Hyderabad,city_of_origin_Mumbai,city_of_origin_Pune,destination_Agra,destination_Darjeeling,destination_Delhi,destination_Goa,destination_Jaipur,destination_Kerala,destination_Leh,destination_Manali,trip_type_Adventure,trip_type_Business,trip_type_Leisure,payment_mode_Card,payment_mode_NetBanking,payment_mode_UPI,payment_mode_Wallet,booking_channel_MobileApp,booking_channel_TravelAgent,booking_channel_Website,age_bucket_young,age_bucket_adult,age_bucket_mid,age_bucket_senior,customer_age_z,num_travelers_z,duration_days_z,total_amount_z,total_amount_capped_z,duration_capped_z,cost_per_traveler_z,total_amount_log1p_z,booking_dayofweek_z,booking_month_z,booking_is_weekend_z,days_since_booking_z,gender_Female_z,gender_Male_z,city_of_origin_Bangalore_z,city_of_origin_Chennai_z,city_of_origin_Delhi_z,city_of_origin_Hyderabad_z,city_of_origin_Mumbai_z,city_of_origin_Pune_z,destination_Agra_z,destination_Darjeeling_z,destination_Delhi_z,destination_Goa_z,destination_Jaipur_z,destination_Kerala_z,destination_Leh_z,destination_Manali_z,trip_type_Adventure_z,trip_type_Business_z,trip_type_Leisure_z,payment_mode_Card_z,payment_mode_NetBanking_z,payment_mode_UPI_z,payment_mode_Wallet_z,booking_channel_MobileApp_z,booking_channel_TravelAgent_z,booking_channel_Website_z,age_bucket_young_z,age_bucket_adult_z,age_bucket_mid_z,age_bucket_senior_z
BKG1109,2025-04-19,41.0,2,14,5755.0,0,5755.0,14,2877.5,8.657998068007258,5,4,1,151,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,-0.22439542179980876,-0.7416865725668047,1.2296835455397868,-1.1449082793064767,-2.0689536631943235,1.5777488301689993,-0.949337396987935,-2.970816346518334,0.9334309519230019,-0.7215654541802164,1.518761258917742,-0.8905593088576356,-0.9521450271212656,0.9521450271212656,-0.4521168417060095,-0.38957616104358367,-0.41966373093087705,-0.42622650167822806,2.239207045534442,-0.5429052532345191,-0.358344576091849,2.757797722071376,-0.4163670284105333,-0.4030696171619362,-0.4030696171619362,-0.4030696171619362,-0.3403517088458433,-0.3292873444434861,-0.38274719181731004,1.6941714949389173,-1.2599572325992954,-0.5921559327142206,-0.5829250454210118,1.6261413734430834,-0.5181674072430009,-0.8747861929593002,2.8416064598616173,-0.9146358966984685,-0.42295010633977875,-0.40641132264020785,1.3554435704695615,-0.7395212240814141
BKG1110,2023-10-07,28.0,5,3,51735.0,0,49347.28,3,9869.456,10.806658191164072,5,10,1,711,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,-1.1126842413483822,1.3534732369439433,-1.106502810407995,1.3667175010493624,2.4386431571261893,-1.3420420735757836,-0.1879301923428748,1.5636007047951237,0.9334309519230019,1.051322639628669,1.518761258917742,1.7683936286571644,-0.9521450271212656,0.9521450271212656,-0.4521168417060095,2.5617583923168987,-0.41966373093087705,-0.42622650167822806,-0.44569348867951725,-0.5429052532345191,-0.358344576091849,-0.36188295900484124,-0.4163670284105333,-0.4030696171619362,-0.4030696171619362,2.4759990768518936,-0.3403517088458433,-0.3292873444434861,-0.38274719181731004,1.6941714949389173,-1.2599572325992954,-0.5921559327142206,-0.5829250454210118,1.6261413734430834,-0.5181674072430009,-0.8747861929593002,-0.3512097871739077,1.0911445785174712,-0.42295010633977875,2.45564024524858,-0.7362903345760581,-0.7395212240814141
BKG1111,2024-06-27,68.0,1,5,34568.0,0,34568.0,5,34568.0,10.450712605682124,3,6,0,447,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,1.6205121264933822,-1.440073175737054,-0.6817416547811256,0.42898196883168754,0.9104130316400585,-0.8111710001676413,2.5016818912919505,0.8124322371745697,-0.08337836389726169,-0.1306027562439213,-0.6571144701907708,0.5148872438287587,-0.9521450271212656,0.9521450271212656,-0.4521168417060095,-0.38957616104358367,2.37809447527497,-0.42622650167822806,-0.44569348867951725,-0.5429052532345191,-0.358344576091849,2.757797722071376,-0.4163670284105333,-0.4030696171619362,-0.4030696171619362,-0.4030696171619362,-0.3403517088458433,-0.3292873444434861,-0.38274719181731004,1.6941714949389173,-1.2599572325992954,-0.5921559327142206,1.712055448362499,-0.6137227773049654,-0.5181674072430009,1.1408501963478432,-0.3512097871739077,-0.9146358966984685,-0.42295010633977875,-0.40641132264020785,-0.7362903345760581,1.3495217817982867
BKG1112,2024-05-02,34.0,5,13,45823.0,1,45823.0,13,9164.6,10.732563250320316,3,5,0,503,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,1,0,0,-0.7027047861721175,1.3534732369439433,1.017302967726352,1.043778579486428,2.0742200684068295,1.3123132934649282,-0.2646873167637519,1.407234716727933,-0.08337836389726169,-0.42608410521206885,-0.6571144701907708,0.7807825375802387,1.0481596517049228,-1.0481596517049228,2.207393991858752,-0.38957616104358367,-0.41966373093087705,-0.42622650167822806,-0.44569348867951725,-0.5429052532345191,-0.358344576091849,-0.36188295900484124,-0.4163670284105333,-0.4030696171619362,-0.4030696171619362,-0.4030696171619362,-0.3403517088458433,3.0307875988573927,2.6074652442554247,-0.5890784982402165,-1.2599572325992954,-0.5921559327142206,1.712055448362499,-0.6137227773049654,-0.5181674072430009,1.1408501963478432,-0.3512097871739077,-0.9146358966984685,-0.42295010633977875,2.45564024524858,-0.7362903345760581,-0.7395212240814141
BKG1113,2024-12-19,25.0,5,7,13426.0,1,13426.0,7,2685.2,9.505022884072707,3,12,0,272,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,-1.3176739689365145,1.3534732369439433,-0.25698049915425614,-0.7258851962027437,-1.2757449755854475,-0.28029992675949894,-0.9702784048337002,-1.1833006163850996,-0.08337836389726169,1.6422853375649642,-0.6571144701907708,-0.31603554914461623,1.0481596517049228,-1.0481596517049228,-0.4521168417060095,-0.38957616104358367,-0.41966373093087705,-0.42622650167822806,2.239207045534442,-0.5429052532345191,-0.358344576091849,-0.36188295900484124,-0.4163670284105333,2.4759990768518936,-0.4030696171619362,-0.4030696171619362,-0.3403517088458433,-0.3292873444434861,2.6074652442554247,-0.5890784982402165,-1.2599572325992954,-0.5921559327142206,1.712055448362499,-0.6137227773049654,-0.5181674072430009,1.1408501963478432,-0.3512097871739077,-0.9146358966984685,2.359616382737713,-0.40641132264020785,-0.7362903345760581,-0.7395212240814141
BKG1114,2024-10-18,52.0,2,11,22781.0,0,22781.0,11,11390.5,10.033726029459856,4,10,0,334,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0.5272335793566764,-0.7416865725668047,0.5925418120994826,-0.21487477481890563,-0.3084046975798374,0.7814422200567858,-0.02229215626511048,-0.06755386254096708,0.4250262940128701,1.051322639628669,-0.6571144701907708,-0.02165147391976338,-0.9521450271212656,0.9521450271212656,-0.4521168417060095,-0.38957616104358367,-0.41966373093087705,2.3414780546739022,-0.44569348867951725,-0.5429052532345191,-0.358344576091849,-0.36188295900484124,-0.4163670284105333,-0.4030696171619362,-0.4030696171619362,2.4759990768518936,-0.3403517088458433,-0.3292873444434861,-0.38274719181731004,1.6941714949389173,-1.2599572325992954,-0.5921559327142206,1.712055448362499,-0.6137227773049654,-0.5181674072430009,1.1408501963478432,-0.3512097871739077,-0.9146358966984685,-0.42295010633977875,-0.40641132264020785,-0.7362903345760581,1.3495217817982867
BKG1115,2024-10-17,52.0,2,12,31744.0,1,31744.0,12,15872.0,10.36549051160455,3,10,0,335,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0.5272335793566764,-0.7416865725668047,0.8049223899129173,0.27472291698904094,0.618401385986628,1.046877756760857,0.46573242335421733,0.6325841018788654,-0.08337836389726169,1.051322639628669,-0.6571144701907708,-0.016903343674201238,1.0481596517049228,-1.0481596517049228,-0.4521168417060095,-0.38957616104358367,2.37809447527497,-0.42622650167822806,-0.44569348867951725,-0.5429052532345191,-0.358344576091849,-0.36188295900484124,-0.4163670284105333,-0.4030696171619362,-0.4030696171619362,-0.4030696171619362,2.9322608762103424,-0.3292873444434861,-0.38274719181731004,1.6941714949389173,-1.2599572325992954,1.685366885417397,-0.5829250454210118,-0.6137227773049654,-0.5181674072430009,-0.8747861929593002,-0.3512097871739077,1.0911445785174712,-0.42295010633977875,-0.40641132264020785,-0.7362903345760581,1.3495217817982867
BKG1116,2025-07-30,50.0,5,8,30363.0,0,30363.0,8,6072.6,10.321012975136659,2,7,0,49,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0.3905737609645882,1.3534732369439433,-0.04459992134082147,0.19928674468213767,0.47560107343443686,-0.014864390055427763,-0.6013986857658632,0.5387210950743674,-0.5917830218073935,0.1648785927242263,-0.6571144701907708,-1.374868593904974,-0.9521450271212656,0.9521450271212656,-0.4521168417060095,2.5617583923168987,-0.41966373093087705,-0.42622650167822806,-0.44569348867951725,-0.5429052532345191,-0.358344576091849,2.757797722071376,-0.4163670284105333,-0.4030696171619362,-0.4030696171619362,-0.4030696171619362,-0.3403517088458433,-0.3292873444434861,-0.38274719181731004,-0.5890784982402165,0.7920903774972768,-0.5921559327142206,1.712055448362499,-0.6137227773049654,-0.5181674072430009,1.1408501963478432,-0.3512097871739077,-0.9146358966984685,-0.42295010633977875,-0.40641132264020785,1.3554435704695615,-0.7395212240814141
BKG1117,2025-04-14,22.0,5,12,28069.0,0,28069.0,12,5613.8,10.242456669355928,0,4,0,156,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,-1.5226636965246467,1.3534732369439433,0.8049223899129173,0.07397857721505863,0.23839331311964587,1.046877756760857,-0.6513609031326707,0.37294008179014354,-1.608592337627657,-0.7215654541802164,-0.6571144701907708,-0.8668186576298248,-0.9521450271212656,0.9521450271212656,-0.4521168417060095,-0.38957616104358367,-0.41966373093087705,-0.42622650167822806,-0.44569348867951725,1.8382581381449508,-0.358344576091849,-0.36188295900484124,-0.4163670284105333,-0.4030696171619362,-0.4030696171619362,2.4759990768518936,-0.3403517088458433,-0.3292873444434861,-0.38274719181731004,-0.5890784982402165,0.7920903774972768,-0.5921559327142206,-0.5829250454210118,1.6261413734430834,-0.5181674072430009,1.1408501963478432,-0.3512097871739077,-0.9146358966984685,2.359616382737713,-0.40641132264020785,-0.7362903345760581,-0.7395212240814141
BKG1118,2025-01-14,59.0,5,6,3003.0,0,3003.0,6,600.6,8.007700012884024,1,1,0,246,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,1.0055429437289851,1.3534732369439433,-0.46936107696769086,-1.2952343808188573,-2.3535202527262786,-0.5457354634635702,-1.1972863349183704,-4.3431704744734345,-1.1001876797175252,-1.6080095010846591,-0.6571144701907708,-0.43948693552923196,-0.9521450271212656,0.9521450271212656,-0.4521168417060095,-0.38957616104358367,2.37809447527497,-0.42622650167822806,-0.44569348867951725,-0.5429052532345191,2.7850288983980542,-0.36188295900484124,-0.4163670284105333,-0.4030696171619362,-0.4030696171619362,-0.4030696171619362,-0.3403517088458433,-0.3292873444434861,-0.38274719181731004,-0.5890784982402165,0.7920903774972768,-0.5921559327142206,-0.5829250454210118,-0.6137227773049654,1.9260184759787016,-0.8747861929593002,-0.3512097871739077,1.0911445785174712,-0.42295010633977875,-0.40641132264020785,-0.7362903345760581,1.3495217817982867
BKG1119,2024-02-21,56.0,2,10,7875.0,0,7875.0,10,3937.5,8.971575439759016,2,2,0,574,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0.8005532161408528,-0.7416865725668047,0.3801612342860479,-1.0291047418042065,-1.8497381218397653,0.5160066833527146,-0.8339059444839769,-2.3090594841588326,-0.5917830218073935,-1.3125281521165115,-0.6571144701907708,1.1178997850151509,1.0481596517049228,-1.0481596517049228,-0.4521168417060095,-0.38957616104358367,-0.41966373093087705,-0.42622650167822806,2.239207045534442,-0.5429052532345191,-0.358344576091849,-0.36188295900484124,-0.4163670284105333,-0.4030696171619362,2.4759990768518936,-0.4030696171619362,-0.3403517088458433,-0.3292873444434861,-0.38274719181731004,-0.5890784982402165,0.7920903774972768,-0.5921559327142206,1.712055448362499,-0.6137227773049654,-0.5181674072430009,-0.8747861929593002,-0.3512097871739077,1.0911445785174712,-0.42295010633977875,-0.40641132264020785,-0.7362903345760581,1.3495217817982867
BKG1120,2025-03-09,58.0,5,4,40175.0,0,40175.0,4,8035.0,10.601025081397365,6,3,1,192,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0.937213034532941,1.3534732369439433,-0.8941222325945603,0.7352604758011348,1.4901967770999682,-1.0766065368717126,-0.38769804199815844,1.1296436218708852,1.4418356098331337,-1.017046803148364,1.518761258917742,-0.6958859687895876,1.0481596517049228,-1.0481596517049228,-0.4521168417060095,2.5617583923168987,-0.41966373093087705,-0.42622650167822806,-0.44569348867951725,-0.5429052532345191,-0.358344576091849,-0.36188295900484124,-0.4163670284105333,-0.4030696171619362,-0.4030696171619362,-0.4030696171619362,2.9322608762103424,-0.3292873444434861,-0.38274719181731004,-0.5890784982402165,0.7920903774972768,1.685366885417397,-0.5829250454210118,-0.6137227773049654,-0.5181674072430009,1.1408501963478432,-0.3512097871739077,-0.9146358966984685,-0.42295010633977875,-0.40641132264020785,-0.7362903345760581,1.3495217817982867
BKG1121,2025-04-29,45.0,5,2,41953.0,0,41953.0,2,8390.6,10.644329058958734,1,4,0,141,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0.04892421498436765,1.3534732369439433,-1.3188833882214297,0.8323824992346426,1.6740483018775176,-1.607477610279855,-0.3489740566109816,1.2210300129188445,-1.1001876797175252,-0.7215654541802164,-0.6571144701907708,-0.9380406113132569,-0.9521450271212656,0.9521450271212656,2.207393991858752,-0.38957616104358367,-0.41966373093087705,-0.42622650167822806,-0.44569348867951725,-0.5429052532345191,-0.358344576091849,-0.36188295900484124,-0.4163670284105333,-0.4030696171619362,-0.4030696171619362,-0.4030696171619362,2.9322608762103424,-0.3292873444434861,-0.38274719181731004,-0.5890784982402165,0.7920903774972768,-0.5921559327142206,-0.5829250454210118,1.6261413734430834,-0.5181674072430009,1.1408501963478432,-0.3512097871739077,-0.9146358966984685,-0.42295010633977875,-0.40641132264020785,1.3554435704695615,-0.7395212240814141
BKG1122,2024-07-05,24.0,4,5,23933.0,0,23933.0,5,5983.25,10.083055321133461,4,7,0,439,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,-1.3860038781325585,0.655086633773694,-0.6817416547811256,-0.15194756953465322,-0.18928379963622835,-0.8111710001676413,-0.6111286860311732,0.03654802815981866,0.4250262940128701,0.1648785927242263,-0.6571144701907708,0.47690220186426163,-0.9521450271212656,0.9521450271212656,-0.4521168417060095,-0.38957616104358367,2.37809447527497,-0.42622650167822806,-0.44569348867951725,-0.5429052532345191,-0.358344576091849,2.757797722071376,-0.4163670284105333,-0.4030696171619362,-0.4030696171619362,-0.4030696171619362,-0.3403517088458433,-0.3292873444434861,-0.38274719181731004,-0.5890784982402165,0.7920903774972768,-0.5921559327142206,-0.5829250454210118,-0.6137227773049654,1.9260184759787016,-0.8747861929593002,-0.3512097871739077,1.0911445785174712,2.359616382737713,-0.40641132264020785,-0.7362903345760581,-0.7395212240814141
BKG1123,2024-11-02,26.0,1,10,38904.0,1,38904.0,10,38904.0,10.56887805605103,5,11,1,319,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,-1.2493440597404704,-1.440073175737054,0.3801612342860479,0.6658329776099154,1.358770855844476,0.5160066833527146,2.97386187059116,1.0618022642227223,0.9334309519230019,1.3468039885968166,1.518761258917742,-0.09287342760319553,-0.9521450271212656,0.9521450271212656,-0.4521168417060095,-0.38957616104358367,-0.41966373093087705,-0.42622650167822806,2.239207045534442,-0.5429052532345191,2.7850288983980542,-0.36188295900484124,-0.4163670284105333,-0.4030696171619362,-0.4030696171619362,-0.4030696171619362,-0.3403517088458433,-0.3292873444434861,-0.38274719181731004,1.6941714949389173,-1.2599572325992954,-0.5921559327142206,-0.5829250454210118,-0.6137227773049654,1.9260184759787016,1.1408501963478432,-0.3512097871739077,-0.9146358966984685,-0.42295010633977875,2.45564024524858,-0.7362903345760581,-0.7395212240814141
BKG1124,2025-06-16,45.0,3,5,25863.0,0,25863.0,5,8621.0,10.160607319405269,0,6,0,93,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0.04892421498436765,-0.043299969396555345,-0.6817416547811256,-0.04652265095947336,0.010285065842213923,-0.8111710001676413,-0.323884050330876,0.20020960475689767,-1.608592337627657,-0.1306027562439213,-0.6571144701907708,-1.1659508631002398,-0.9521450271212656,0.9521450271212656,-0.4521168417060095,-0.38957616104358367,-0.41966373093087705,-0.42622650167822806,-0.44569348867951725,1.8382581381449508,2.7850288983980542,-0.36188295900484124,-0.4163670284105333,-0.4030696171619362,-0.4030696171619362,-0.4030696171619362,-0.3403517088458433,-0.3292873444434861,2.6074652442554247,-0.5890784982402165,-1.2599572325992954,-0.5921559327142206,1.712055448362499,-0.6137227773049654,-0.5181674072430009,1.1408501963478432,-0.3512097871739077,-0.9146358966984685,-0.42295010633977875,-0.40641132264020785,1.3554435704695615,-0.7395212240814141
BKG1125,2025-06-23,29.0,1,3,17055.0,0,17055.0,3,17055.0,9.74425732696557,0,6,0,86,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,-1.044354332152338,-1.440073175737054,-1.106502810407995,-0.52765357469532,-0.9004934663516304,-1.3420420735757836,0.5945582802525025,-0.678433082695731,-1.608592337627657,-0.1306027562439213,-0.6571144701907708,-1.1991877748191748,1.0481596517049228,-1.0481596517049228,-0.4521168417060095,-0.38957616104358367,-0.41966373093087705,-0.42622650167822806,-0.44569348867951725,1.8382581381449508,-0.358344576091849,-0.36188295900484124,2.39692370409307,-0.4030696171619362,-0.4030696171619362,-0.4030696171619362,-0.3403517088458433,-0.3292873444434861,-0.38274719181731004,-0.5890784982402165,0.7920903774972768,-0.5921559327142206,-0.5829250454210118,-0.6137227773049654,1.9260184759787016,-0.8747861929593002,-0.3512097871739077,1.0911445785174712,-0.42295010633977875,2.45564024524858,-0.7362903345760581,-0.7395212240814141
BKG1126,2025-03-26,51.0,4,11,13977.0,0,13977.0,11,3494.25,9.545239944037075,2,3,0,175,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0.45890367016063227,0.655086633773694,0.5925418120994826,-0.6957872013141819,-1.218769615544711,0.7814422200567858,-0.8821748042220707,-1.0984286906250587,-0.5917830218073935,-1.017046803148364,-0.6571144701907708,-0.7766041829641441,1.0481596517049228,-1.0481596517049228,-0.4521168417060095,2.5617583923168987,-0.41966373093087705,-0.42622650167822806,-0.44569348867951725,-0.5429052532345191,-0.358344576091849,2.757797722071376,-0.4163670284105333,-0.4030696171619362,-0.4030696171619362,-0.4030696171619362,-0.3403517088458433,-0.3292873444434861,-0.38274719181731004,-0.5890784982402165,0.7920903774972768,-0.5921559327142206,1.712055448362499,-0.6137227773049654,-0.5181674072430009,-0.8747861929593002,2.8416064598616173,-0.9146358966984685,-0.42295010633977875,-0.40641132264020785,-0.7362903345760581,1.3495217817982867
BKG1127,2025-04-27,50.0,3,6,16500.0,1,16500.0,6,5500.0,9.711176264112805,6,4,1,143,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0.3905737609645882,-0.043299969396555345,-0.46936107696769086,-0.557970066824452,-0.9578824406213379,-0.5457354634635702,-0.6637534496373408,-0.7482455829876656,1.4418356098331337,-0.7215654541802164,1.518761258917742,-0.9285443508221327,-0.9521450271212656,0.9521450271212656,-0.4521168417060095,-0.38957616104358367,2.37809447527497,-0.42622650167822806,-0.44569348867951725,-0.5429052532345191,-0.358344576091849,-0.36188295900484124,-0.4163670284105333,2.4759990768518936,-0.4030696171619362,-0.4030696171619362,-0.3403517088458433,-0.3292873444434861,2.6074652442554247,-0.5890784982402165,-1.2599572325992954,-0.5921559327142206,1.712055448362499,-0.6137227773049654,-0.5181674072430009,1.1408501963478432,-0.3512097871739077,-0.9146358966984685,-0.42295010633977875,-0.40641132264020785,1.3554435704695615,-0.7395212240814141
BKG1128,2024-03-30,65.0,5,4,32226.0,0,32226.0,4,6445.2,10.380559889496727,5,3,1,536,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,1.4155223989052497,1.3534732369439433,-0.8941222325945603,0.3010518344777646,0.6682419005776171,-1.0766065368717126,-0.560823441234755,0.6643857085315639,0.9334309519230019,-1.017046803148364,1.518761258917742,0.9374708356837894,-0.9521450271212656,0.9521450271212656,-0.4521168417060095,-0.38957616104358367,2.37809447527497,-0.42622650167822806,-0.44569348867951725,-0.5429052532345191,-0.358344576091849,-0.36188295900484124,-0.4163670284105333,-0.4030696171619362,2.4759990768518936,-0.4030696171619362,-0.3403517088458433,-0.3292873444434861,-0.38274719181731004,-0.5890784982402165,0.7920903774972768,-0.5921559327142206,-0.5829250454210118,1.6261413734430834,-0.5181674072430009,1.1408501963478432,-0.3512097871739077,-0.9146358966984685,-0.42295010633977875,-0.40641132264020785,-0.7362903345760581,1.3495217817982867
BKG1129,2024-03-17,40.0,4,14,16376.0,0,16376.0,14,4094.0,9.703633190449867,6,3,1,549,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,1,0,-0.29272533099585285,0.655086633773694,1.2296835455397868,-0.564743481282132,-0.9707044817194347,1.5777488301689993,-0.8168634706001379,-0.7641640809706244,1.4418356098331337,-1.017046803148364,1.518761258917742,0.9991965288760973,1.0481596517049228,-1.0481596517049228,2.207393991858752,-0.38957616104358367,-0.41966373093087705,-0.42622650167822806,-0.44569348867951725,-0.5429052532345191,-0.358344576091849,-0.36188295900484124,-0.4163670284105333,-0.4030696171619362,-0.4030696171619362,-0.4030696171619362,-0.3403517088458433,3.0307875988573927,-0.38274719181731004,1.6941714949389173,-1.2599572325992954,-0.5921559327142206,-0.5829250454210118,1.6261413734430834,-0.5181674072430009,1.1408501963478432,-0.3512097871739077,-0.9146358966984685,-0.42295010633977875,-0.40641132264020785,1.3554435704695615,-0.7395212240814141
BKG1130,2024-04-04,41.0,5,13,47397.0,1,47397.0,13,9479.4,10.766335312700145,3,4,0,531,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,-0.22439542179980876,1.3534732369439433,1.017302967726352,1.1297572436508494,2.2369772675068647,1.3123132934649282,-0.23040635332201054,1.4785054653506269,-0.08337836389726169,-0.7215654541802164,-0.6571144701907708,0.9137301844559788,1.0481596517049228,-1.0481596517049228,2.207393991858752,-0.38957616104358367,-0.41966373093087705,-0.42622650167822806,-0.44569348867951725,-0.5429052532345191,-0.358344576091849,-0.36188295900484124,-0.4163670284105333,-0.4030696171619362,-0.4030696171619362,-0.4030696171619362,2.9322608762103424,-0.3292873444434861,-0.38274719181731004,-0.5890784982402165,0.7920903774972768,1.685366885417397,-0.5829250454210118,-0.6137227773049654,-0.5181674072430009,-0.8747861929593002,-0.3512097871739077,1.0911445785174712,-0.42295010633977875,-0.40641132264020785,1.3554435704695615,-0.7395212240814141
